video_id,slant
tDnslSq7n4M,-0.92308
TdPo7wbMrc0,-0.312
tdRYxlH-Ce4,-0.01031
tDSr9CjoIiU,0.90291
tDt9Oz3-zVY,0.86024
tDUAEegImXY,0.09091
TDUzQbx-fT4,0.90941
tDWP3lDLNUM,-0.52941
TE0uI6StR2Y,-0.18045
TEC1h4LMuqg,-0.80645
TEGpNCaJIxk,0.83562
tEHM0wYZRpw,-0.90758
tElmNBk6UYw,0.52941
TELzmCpI1Eo,0.21739
TeRq5Dqs0Rc,0.05882
TesSxB4AaSg,0.85906
tew9KC4Z27k,0.91453
tf20wypum5o,-0.70957
tf3yIGFjvTs,0.30233
tFhQfRDsZ0s,-0.75
tFLEym5aBzA,-0.09728
TFZz65A3ptY,0.87097
tg0LXuYatJs,0.0
TG1qRP80PzA,-0.62914
tG7CzK5JZYM,-0.48837
Tg8CR4m302E,-0.63325
tGcOY5xDJJo,-0.82609
TGcrTjA6WAU,0.36
TGe1YcC6S38,0.82492
tGJlKVbOJpU,-0.28713
TgKU25As7Tc,0.07586
TGlbXjnwV0o,-0.40816
TgoK1npGvoI,0.28
TgqilTot8yI,0.02655
TGWEihKbmug,0.0625
TgZkc9n5SKI,0.83663
th18zgnUHGA,-1.0
TH1zbGNiurs,-0.76259
Th3PuyqYqQU,-0.09589
thD4SMEWEQ8,-0.33333
thihXcZXOsU,0.13818
thIRJLsnIxY,-0.73333
ThKpWTQWWZ0,0.86986
tHmhAyPS54o,-0.36889
tHTwR6MXPyU,-0.73333
tHv0RExQsPQ,-0.77551
thVhVjn59mg,0.83838
THWLk4pXOZY,0.21519
Thx6KULMaV8,0.78947
thYfdBWUSbo,-0.77091
ti2Nokoq1J4,-0.31783
TI4ipQZcOLg,-0.89908
Ti5t1WXMs9k,-0.81898
tI6Cy9eHvI0,0.9021
TIBD5Vngpso,-0.29412
tief6e0Dxjs,-0.90411
TIfIE56ktbY,0.64444
TigK7G1kBHg,-0.86193
TilUQ-hs98A,-0.78226
tIqNjRynvq4,-0.75155
tIs4y4ryDJ0,0.93496
TiS5UO-hIOg,-0.41284
TIVy1iFePro,-0.38462
tiwjoaxVgm0,0.48628
TJ2ij55Pitw,-1.0
TJ8UzvgRegk,0.775
Tj8XmOvUNY4,-0.9661
tjdENsdUouQ,-0.6
TJh7mFHmLg0,-0.5
TJKynBnhQ8k,0.65398
TJlpS4vhKP0,-0.50266
TJnc7dd57NU,-0.43764
TjP9r9QF1J8,-0.23077
TjPsgmoiCtA,-0.21277
tjXbTRMyOx8,-0.89964
TJyQpRfaGnw,0.64151
TJyyOAnYoFw,-0.36842
tkD6QfeRil8,-0.63218
tkKmjyuoKyY,-0.8255
TKkyXMUVyyQ,-0.36364
tKMyLkiKvFg,-0.6
TkQhqJyS0xk,-0.58442
tkRKOIWiFsI,-0.51451
tKTLePycBDE,-0.7907
TKXldNsmRaw,-0.07505
tKZPJlNp2gU,0.73765
tL3RKiLYWLk,0.8125
Tl8h7DUWgIo,0.84659
tL8QjpOuWpY,0.568
Tl9dcgCkeL0,-0.65677
tLAEAjRUI50,-0.64571
tlcj-9yYRYk,-0.42684
TlcP2aTOp-Q,-0.65385
tLe7FdaldBo,-0.66667
tLfNUD0-8ts,0.02439
tLi6eYMtwww,0.95666
tLIPg1sMSUM,-0.19149
tlkM8vL1elE,0.87179
tLlENG8f2nw,-0.62791
TllENlTIIrY,-0.6263
tLPLJi2U-QQ,0.01587
TlVDsObzNmk,0.23077
TLXGlpHFbxg,0.375
tM-9PM1jQaI,-0.91667
Tm-AKE6pulw,0.94595
tM34Ix1HiRI,-0.8287
tMfMXF-Rp2Y,0.66887
tMJobh2pbpE,0.43243
tmkjosTCqOQ,-0.85124
tMkr8A4FDMg,1.0
tMLLprKOlvc,-0.70588
tmMuyPpiYQk,0.77311
TmNSlF7lcaw,0.47406
TMpmLRhDwXY,-0.89343
TMrtLsQbaok,-0.62602
TMuo-rxrWP8,-0.87895
TmWF3vQiNrI,-0.92523
tmxYbgzbplQ,-0.49206
TmZdYWTg3i8,-1.0
tN88NWuRQ2w,-0.88235
TnbDZXoA78k,0.63452
tNiqWjDAm8M,-0.50467
TnJYNCtwB60,-0.83673
TnkGrK7dtb0,-0.05747
tNla9nyRMmQ,-0.78008
tnLvMFgQPqQ,-0.49451
tnpaaVB4XyA,-0.20276
tnpiuoHIhmM,0.17579
tNte7Vr-IJg,-0.57469
TNVf7JjEs3M,-0.62762
TNvSg7TJBbs,-0.77778
tNWmCG8F10g,0.88738
tNWU6XSjb-c,0.14658
tNZAqhosulk,-0.86595
tO7s3UBnY4Y,-0.72414
tOHUwwP6LLs,0.64778
TOjMn87AbzA,0.92
toM1faqG30M,0.60784
TONfGHGVwss,-0.5
tOP89kFTZlI,0.88293
tOQlh2d2EbQ,0.27778
tOSQZCDMXc0,0.84091
TOwvr-YpU1g,0.72637
tp3CmdFJtR4,0.84
tP5-NFQ9RvU,-1.0
Tp76cHN2FDU,-0.03333
TPBKahcAYcM,-1.0
TPCpXXBHFSA,-0.64706
tpGka-bD4YQ,0.83333
TPp1XgyG7qg,-0.94286
TPPeCtO3EPo,0.44186
tprbfhP9-DM,-0.6875
TpsEQckXwYI,-0.06557
tptyXI9EJoU,0.88462
tpUMLbQ3jqk,-0.58333
tPwEXKIxLfE,0.83784
TPwMyPlOzII,0.89041
tPWNFtAHUcE,-0.6875
TpZahO5ghrk,0.73558
tQ-cDwQupj8,-0.41176
tQ1oN4ZuYWQ,-0.00452
TQ2gjMIJEyY,-0.7265
tQ8gaFYH4s4,0.81443
tQAlTA1eLMg,0.806
tQCsVVVknzQ,-0.59671
tqcuskaReug,0.04348
tQGPPCcL22U,-0.79412
tQGRJN4Radk,-0.37321
TQJEaqQeH3Y,0.51515
tQjWV9Bhc0g,0.58621
tqWjCHPg9gA,-0.70313
TqycdCMWcTk,0.9521
tR9qd65EBnc,-0.2043
trbcE60JELk,-0.86842
trD1hU7Pj6I,-0.71429
TrHpPCScHeE,-0.08943
tRmqEbP0G6I,0.70492
tRmSTb0NIJQ,0.77119
TRS-jdgHok4,0.36986
TRS1FcJJCfI,-0.73219
TS0CvVE-tAY,-0.74133
Ts8FJhKK7ss,-0.625
tSAKcKMncfY,0.65123
tSFGhLTqhtQ,-0.48958
tsFUcfVDxek,-0.71429
TSiUeaiH1Fs,-0.76471
TSkfm7bVhG8,0.83206
TSVPDrR8GyQ,-0.09453
TSWQWkOt3zg,-1.0
tszyTIquN2A,0.73679
tT-Y-0QuByM,-0.81092
TT31tokd0mo,0.90769
TTcg1drEfZk,0.41176
ttCXbU9lHK8,0.91045
tTCywQBB3JE,0.24183
TTdmKaXAfAs,-0.30337
ttIZg8ZHWQs,-0.95
TtqWezfIhMY,-0.51724
ttT1hYRPD1k,-0.5625
ttT5zXq3DgI,-0.75871
Tu1QZu4rNEU,-0.01676
Tu36fdKhVuw,0.7351
tU67dwHL4Do,-0.7193
tu6yNjRTg2w,0.85146
TuCjv6q3n-o,-0.92738
TUmOcTkKzhY,-0.72487
tUQjAFD8uM8,-0.81191
turCfxwkfPE,-0.62774
Tuwg86ypMG0,0.1564
tuWiabPfFGk,0.85271
TuX4pFbchKo,0.8869
TV06e-t048k,-0.74118
tv4YyHzFAq4,-0.76991
tV8470mmm0M,0.27273
tVA4raddZKI,-0.66667
tvATXkQffj0,-0.01058
Tvl4FYHcnOs,0.90065
tvsHkO-nvug,-0.75
TvsnKXlCxxs,1.0
tVxXFle6Y8s,-1.0
TW1O-dtt4Nk,0.56981
Tw5hW4APeqo,0.84615
TwCxKwwMmLo,0.27203
tWg9mzv0-AU,0.71765
tWH0T5NLckI,0.74194
tWmmhGjb2F4,0.36364
TwVrg6UtxXQ,0.65899
twZnRzoRt3g,0.83784
tX-8UA5HjzY,0.92135
TX8AAUOGKSg,-0.86747
TxCbNSNa5PQ,0.77358
tXgt3Zx4UHU,-0.83562
tXkBhow4XjI,0.86667
TxMdzhFWyI4,-0.95652
TxNprnas7i8,-0.19444
tXTlDlhWfHM,0.7037
tXwb7VjKsbE,-0.52727
Ty-r9ee8ptM,0.91124
tY01f-zSVjs,0.81481
ty12ONhqplE,0.48
tY3IJWdwIog,-0.92366
TYdq6wyXHPk,0.29032
tye525dkfi8,0.14286
tyF1P9-4ZdU,-0.85851
tyfPo7sNPnI,0.71429
TyhuSw9s4gE,0.86207
TYHXZOAAYZ0,-0.69697
tylVbMBQu4E,-0.92
tYPA1CFv9vI,-0.31973
TyPDpc8FbTo,0.84615
tYRVrlmcJqs,-0.80952
TyVdSJFUfrc,-0.33333
TyVdWQo3w7k,0.9
Tyyv5Dt9FOk,0.85714
Tz52gS2KkfY,0.88134
tzB5DVoRwPQ,-0.69697
TzBgtagOhOw,-0.88018
TZdKrMOUU2I,-0.91304
TZkV0ISxcQY,-0.58121
tZplkhcciqg,0.82301
tzWHr7Ug1G0,-0.97222
tZX65A8vzrk,0.87681
u-1i6jC5SpI,-0.73913
U-9UlF8hkhs,0.81102
u-iiBP8IexU,0.5
u-JcWlprRW4,-0.94595
u-MYCyfx6Wk,0.20588
u-qPCRcO8J8,-0.7728
U06jlgpMtQs,0.60526
U0KppnPy7vM,0.71233
u0mLabSZsBw,0.9542
u0X5k9vlJxk,-0.80952
U1bkNze85iY,0.65854
U1lo-3Sqz3o,-0.85714
U1SSlulfFKg,-0.61798
u1XXjWr5frE,0.13333
U25SpHjmc80,0.64557
U29k1nnXWcI,0.68
u2KUj0ViuN8,0.75795
u2R2nA9yLH4,-0.9
U2SmBdQAOmg,0.90972
u2UXMTltJmg,-0.41176
U386QYcK7QY,-0.48571
U38jnwGXCSo,0.1831
U3eqrHqFizU,-0.13793
u3gYM99gqLI,0.74757
U3NHBCSRmOM,-0.90698
U3yBnodXI7E,-0.67568
U3Z9gBKuTIk,0.38462
u46gbUDNa58,-0.5045
u46HzTGVQhg,-0.68132
u4azC1yK2so,0.84438
U4c5dYDD9xw,0.75068
U4GGCgvoDUE,0.90062
U4kCN7TZ6us,-0.21649
U4KLNsmOZfM,0.91282
U4nBnuv9n9o,-0.22727
U4olJQPO6NI,-0.78592
u4rQBL8eyOQ,-0.90625
u4SLMWm1OrQ,-1.0
U4SRa4QmA1k,0.75
u5-Mpv-wFPY,0.94805
u5ADnpbYPaU,-0.63452
u5iuLiyedcc,0.86413
u5lQJ83NSNs,-0.575
U5mVeLmtL0s,-0.84733
U5Mwc12LtRY,0.83352
U5Ncbs-bE8Q,-0.20833
U5oIihdIv4M,0.68421
u5w1Rnq8n2A,0.75635
u5yXPjFNpMg,-0.95349
u5zLfhGIR0c,-0.85366
u68ZnS0Fu3U,-1.0
u693jBhI71Q,-0.95833
U6fG283L16Q,-0.01754
u6Q1GV7jHaE,0.88889
u6qaBIn2p5k,-0.39024
u6rmIjmMmJM,-0.35714
u6VycseGpX4,0.84615
u7-E3fcYReA,0.28602
U7CwHIC9dTY,0.85311
u7GowMZgtns,0.2766
u7sOzDmVB0w,-0.74831
u7TQA-NA87w,0.54839
U7uJzFFf40Y,0.90847
u7uwCx91gpE,-0.23913
U82uX5JYOgk,0.76824
U86BdEtIaqE,0.94505
U8fiqPnUUrA,0.06849
U8XJPwmX3jo,0.87045
U9bKEPWviEU,0.71061
U9cJbq1X-X8,0.75
U9ityTqdUKA,0.81046
U9Yh7tWs10s,-0.94212
UAaGxPFwsag,0.82692
uaaHOF4iw3I,-0.16279
uafoO7g2ZV4,-0.6
UaIfjHNCeQQ,-0.40606
UAjz1vmjdpE,1.0
uampTRW4KbQ,-0.86047
UAr2nktLbXk,-0.31469
uaSY2Zc0goQ,0.02746
uaUE6ZW9Zrs,-0.79545
UaVWRetR4jg,-0.648
UB-33khQDG0,0.84085
UB5kVkp2SR8,1.0
uBjvklYLShM,-0.10968
UBkFE3sErE8,-0.7931
UBp42536IhE,-0.84739
uBpmbtzvEBc,0.42857
uBsnvSFeyQU,-0.87342
uBsPLEz01Qg,-0.11392
ubSzwGxwZVg,-0.68539
UBTMmFcfUrk,-0.7931
uBurfrfdSFM,-0.88997
ubYhcVWmrbE,-0.0655
Uc-wN-X8VsY,1.0
uc8erjIbAxc,-0.86431
UCA1A5GqCdQ,-0.11538
uCAR68qyMd8,-0.8
ucISQ98yn88,0.85321
UcIyAT8mUWo,0.84405
UCjkpQNtEJc,-0.32584
uCLirKOcYrg,0.84334
uCqmE2LhxEY,0.07865
ucTGNtsT9gw,-0.87992
UCtSs5UYJ6U,0.02222
UCUSmJurqrU,0.11111
UCXqk105lgg,0.64706
UCyvyyo6dtQ,0.26667
Ud67aQxDMUE,0.87774
Ud7cE6FozPo,0.60345
uDdv8CV-QME,0.77143
udiMy0-nC9Y,-1.0
uDnPxLxDsvA,0.02564
UdrLrNoxRIE,0.03846
UDtnMqfQKb4,0.9223
UDUMyPLKvYE,0.86667
uE5Q7fhMXB0,-0.83575
uEcgpbRLz0U,-0.04545
UeCOCYhPi5g,-0.69182
Uef5WqPTZzU,-0.86066
UefAXgK6CpU,-0.85185
ueMNqdB1QIE,-0.75673
Uen1eW9-wGg,0.87724
Uf-ToYlZQu8,-1.0
uF29msJVdH4,-0.84615
uF3IjYG8eeY,-0.96624
uf3Ps5dHxrE,-0.65891
uF6B5ar4FgI,-0.5614
UFaMSQKzwfs,0.95385
ufbwCu3EiHg,-0.52542
uFcbAllQmxc,-0.52632
uFD2-yhRaEE,0.71698
ufduP0bLfAY,-0.35531
uFFMyLeEzd8,-0.71429
uFo9isKI0ww,-0.86707
UfPvgf6gXZc,-1.0
UFpXtqjEYpA,0.04348
uFPyGGwsWdI,0.03704
uFqfr1qzF9o,-0.7
uG-Pldb5ot8,-0.65049
UG7URPKFzo8,0.84127
uGbLXRw4UAQ,0.73333
UGc8Ocsl1q4,0.31579
ugdTdHiVfYI,-0.43662
uGeCWOxzpP4,-0.82946
Ugi3rJAz2CQ,0.61481
ugkXGHrZqzc,-0.22581
UGLxqz7srxU,0.53659
uGO8GaECJ7A,-1.0
UGqWRyBCHhw,-0.80282
UgRENNOGFUk,-0.47826
uGYZIEQxf1I,0.2973
ugZi5Y-eHUI,0.79935
Ugzxb5zM-A4,0.425
UGZy2X0isCc,0.60535
Uh4VFUAFfXw,-0.95745
uH5XAeKdrjM,-0.48438
UhavFP9f6b4,-0.52857
uHECjdps5I8,0.84127
UhI2dnlsOtM,0.95699
UhihU3ysSqE,0.92754
UHqx3-mfHAY,-0.25676
uhREIwhMNyk,-0.88701
uHtdIuYgdT8,0.55769
uhXa9Rec0GA,0.91667
uhY2YNb-KmM,-0.86364
UID66rk24do,-0.51389
UIdeVGOCUj8,-0.87879
Uie70ZeJLzE,-0.06383
UIepBTiUs9Y,-0.67213
UitDPzJggSo,0.40426
UiWY0iRLV94,0.69905
UIxAXkRb1mQ,-0.88235
uJ-9SZuTuQQ,-0.95556
uJ-j1GtDuhY,-0.72694
UJ0stTSwzIw,0.61702
uJ44spUo8Uk,-0.78509
Uja7MGiZxRM,-0.69643
UJdOBnTAVqY,0.7561
ujExAsKlenM,0.78947
ujfhcXCV8l8,-0.90179
uJgt6yii9Ks,0.73964
UjRhFv72bCk,-0.81281
UJX9pmr1I3E,-0.55556
UJyZKpEsDMg,0.85714
Uk2Dp4tYo8M,0.61654
uK74OTH8vf4,-0.86957
UkcxeJCPgz0,0.76905
UKkP1AFW2tE,-1.0
ukPW3NJyjpI,-0.81818
UKRoFiQ99F8,-0.78947
UkS1nHeZuks,-0.45455
UKWhJuGSkCo,1.0
ukXQGBpXaVM,-0.16981
UkZ7YKbiJKo,0.79592
ULAlhATOYUs,0.56837
ULastJMOL8U,0.87425
ULfqhCNHQPA,-0.21021
uLNLshRtazw,0.9
ULPDTiUifng,-0.51174
ulTXaJFpi0s,0.69231
uLWhVn14Nk4,-0.375
UlYC0syLe7g,-0.36
UM3BzMQi128,-0.72072
uMDcHImCs3k,-0.14286
umepqn2uCow,0.81132
UmF3g-GjyyM,0.85185
uMJqC41UvdA,-0.75893
umJrsq3ksGA,-0.01333
UMJWINMgYf8,0.95
UmKxZaaPk0Y,-0.85596
UMLtkp4AFkc,0.28
uMpse-YK9m8,-0.30435
UMTncd8u6qs,1.0
UmZSBA8gbWM,0.64706
Un2-1eUvBGU,0.85047
uN5-GuL02-Y,0.89857
un9wviKVdj0,0.58
uNcJV55oi2I,-0.48571
UNDRwrXXtkc,-0.62651
UNgGUSgTbSc,-0.51515
UNgpzllTEjo,-0.20073
UNNQ52whEHc,0.94595
uo7Op5oE654,0.87571
UoELLyeibj4,0.37647
UOhWUUD3RHA,-0.53535
UoJA6p4ud0o,-0.43333
uokBcY5jAuo,-1.0
uOM8SveQnXs,-0.44
UopXeTIM2hE,-0.41414
UOZSqozaRXw,-0.74436
Up1a1zKqbAk,-0.85185
Up7Q44-ZaXk,0.82609
upm4TmrZC4g,0.28571
UPOhr9YAt7s,0.91111
UPuCNNmgUrg,-0.68254
uPZirZgOAqc,-0.91388
uq68DvpuLh8,0.875
Uqaid9JEZ3E,-0.84211
UqaYLCyhW7E,-0.42857
UQChaUS1H2I,-0.87975
UQCipqsjsW8,0.87897
uqcsjqmYF3k,-0.80384
UQfcleDtt5k,-0.97872
UQGrTMLYTCI,-0.77631
uQJoar17jyo,0.88772
uqk3uhnhw5w,-0.84
uqlb1Tt309Q,1.0
UqLJhNSsE9A,0.48624
uQQJxtp3Uv0,0.93333
uqTIsqbtiWE,0.64189
uR07OtEhKPE,-0.75
UR8P5OUouzE,1.0
urB5Vsl176M,-0.92612
urC8RUYuj40,-0.89474
URDGsoUTQ6E,0.92308
urf9fNGXtbI,-0.84874
URGhMw1u7MM,0.51724
urHMSP2BfZ8,-0.19745
urIpqG4y8iA,-0.84615
uRk1moc-Dw8,-0.76331
urQJSdw8pyw,0.58621
URsSVV2WHT0,0.93103
URxeEVPakfU,0.9
usAy410bAYY,-0.90909
uscvwqX5ddY,-0.11765
uSfdMKu7POw,-0.8
ushbdoDLen4,-0.89815
uSkY2Ue3w88,-0.625
USNkyXgyAgo,-0.70982
uSNY1yYPPYA,0.85294
UsrwywdFxDk,-0.01786
usUj2TDDNtE,0.88235
UsYM-s6JuwE,0.92308
uSZaTdKYLyo,-0.7
USZmCBOQnsE,0.3587
uT-nkHOy5aA,-0.89041
uT1YnlxWW98,0.94595
Ut7e-0X8lds,0.12791
UTbE5iew8fs,-0.75849
UTchioiHM0U,-0.45133
utHEo8Fk4C4,-0.46835
uTlqUUJFvfQ,-0.45455
uTnKo5hxGrw,0.75484
utOFB8CMFXo,0.72917
UTpZ6E2zbVQ,0.9005
UTsq41nFLuU,-1.0
UTSXPs6ECXg,-0.25
UTtSw7P3zwk,-0.72414
utUOJ64X7u0,-0.76986
UTyQs5Gc0zo,0.83922
UtYyAP67k60,0.09804
uU56GnzyPgg,-0.15789
uuBrM6i8GhI,0.85714
uUCt3m29Vz0,0.44928
UuhFWoBzYrc,0.78763
UuHZ3xZf7To,0.85859
UUJl9CL9vVI,-0.69613
UUSR3TtWv50,-0.6
uV-TZlu6MdE,-0.87541
uV4qMfeyQ5c,-0.23729
uvAQN54JIGk,-0.89809
UVbm0-vmj5Y,0.71047
UvdvVOnwh78,-0.28571
UVGyFz2-KVQ,0.97143
UvHqUfo2bDs,-0.02632
uvHwyrem24M,-0.81006
UvM8grMYPEA,-0.69725
UVnuTk0NZlo,0.45
uVPUzQVudVc,-0.625
UVqtXX6LbM4,0.82051
UVrGZSxpBEA,-0.58435
uVRs4GijoUY,0.89552
UVwph5V7ZfQ,-0.78218
Uw-0nfVC2Rk,0.76923
uW2PI4rO2mk,0.875
uW4X1mYEBCM,0.49495
uw8MACDZ3RI,0.61709
UwerBZG83YM,-0.55152
uWF7xKXXIWY,-1.0
uWH8LKaR0pY,-0.66667
uwpqsxm4iHI,-1.0
uWRHR00Awvs,-0.97297
uWRmBjFxttc,-0.47475
uWSksXynHfc,-0.86
UWtnQcJSYuI,0.72881
UwwymqpS45c,-0.83471
ux00xzGGZKg,-0.67568
UX1B3BZWc6A,-0.84519
UX1QWEP4avQ,-0.81065
uX9CJTOeinw,0.88451
UXE4zuY2q78,-0.50685
uxEmBBEUWf8,-1.0
UxIYzxMLbCg,-0.63636
uXJYpgz93Mw,-0.08333
uXPuB-Iq9yU,-0.83333
uXsoqcXYw6Q,0.808
uxsSugvTu0c,0.95425
uXZy5SzBPPc,0.76923
uY61yTyrd3Y,-1.0
Uyaz5U-xi5Y,0.61905
UYbtUztVctI,-0.64628
UYBV2Nu44jo,-0.28485
UYdaD6uWdV4,-0.27826
UYgX1ONUkq4,-0.56923
UYGzkcpH1s4,0.88636
UYmY3thbAcU,-1.0
UypXiV5frng,-0.87526
UYToz2ePoyY,0.94068
uyYC1Vl2OeY,0.89571
uzDcjPBhkw4,0.48649
UzEVoV33Iis,0.2
Uzl0GPU0vLE,0.20896
UZniDsuCX5g,0.33333
uzRcf1MTHfU,0.2381
UzRuCbBnvOs,-0.42553
uzS4xMm0RkY,0.87342
Uztf1el3JUo,0.37654
uzyGk85WZu8,0.34426
UZzQSTGnZCo,0.76344
v--BuHXVA70,0.83483
V-7NZGSfiLI,0.69333
V-A4bVcJ4ko,-1.0
V-CPT33jDeA,-0.01408
v-fKU4ZEZL4,0.7907
v-KmjL24Bvo,0.01031
v-pG1Qiqr-o,0.5
v06ztuSoBB4,-0.53333
V13afpDuhYE,-0.25424
v17ix5D2PDA,0.80952
v1d4krsl8Po,0.85185
v1l0dBj1png,-0.86885
v1lqYlsHRig,-1.0
V1tja6WW9NI,-0.73494
V2NtLZGxEkE,0.82353
v2umsI4U4Z8,0.91768
v2YJCMCrKvw,0.86149
V30hcLSRz5M,0.09798
V33LSn4JKPc,0.86598
v394vC23HW0,-0.46269
v3abZ4aAGUU,-0.2
V3DOkpEbGEI,0.625
v3dZEVGfjO4,0.75359
v3n8txX3144,-0.657
v3S4ttnR1sM,-0.84389
v4jYoCxpWkE,-0.615
v4K8KRWymMQ,0.3
v4L80lEOCxA,-0.625
V4q0bx8Xxx4,-0.51546
V4QguLXEfgg,-0.44928
V522Hs8E6NU,-0.68539
v52FLMOPSig,-0.57098
v52Y3UDRICs,0.83806
v55PcFYeZ2c,0.14286
v5eYhJJ0n2E,-0.43448
v5h1jhMv-2I,0.01695
V5ntH-iSlaY,-0.84848
V5sVXAVThnE,-0.03297
v5taG5yi0dk,0.64072
v5Up9-X6MZ0,0.55932
v60iWWGrzUo,-0.85714
V6AlGL4aU9k,1.0
V6CLumsir34,-0.39241
v6H2HmKDbZA,0.57082
v6HvvPC2hL0,-0.10849
v6i0bsZEmIE,-0.3122
v6KqT1c7DvU,-0.6732
V6SiS6ThRJQ,-0.33333
V6VFQzFsBi0,0.83402
V6xToKCv3m0,-0.76744
V6ZPg6kOBkc,0.82819
v7AYyUqrMuQ,-0.0098
v7D2zAGrU-I,0.82336
v7dFyaq-pYc,0.75066
v7i1X4jh7oQ,0.19565
V7nhm6AUOYU,-0.03863
V7OOpizbl4Y,0.64935
v7V3lT1RQIw,-0.55396
v82zRESD7lY,0.78947
V83mytQX37A,-0.79264
v8e5d8HOaMA,-0.56085
V8hEYFpYsv4,-0.15625
v8KTGOLqU0o,0.87421
V8L4bGJt4a0,-0.92366
v8lu9ntmPJo,-0.17094
v8ZbtMBzjWE,-0.70029
v93rcPkFkZc,-0.11409
V9LoNcjqD1w,-0.79801
v9mSn6rsOwc,0.675
V9nNeO0yWyk,-0.47826
v9P4nalWzx0,-0.76687
v9uvMUU4O-o,0.875
Va4wN1c-7b8,-0.125
vA4YdQ3hhBA,0.85311
Vaafty1YK6M,0.09155
VAcLOO0vOko,0.5
VAEUYM4Een4,-0.53153
VaF7ig7cZqk,-0.83492
vAfeYMONj9E,0.0
vahLBesP3yk,0.12426
vakXvuhBhhM,0.8125
VASE1m0EMoI,0.84615
vb4EOHn-8Z0,-0.17647
Vb6EAOOrpDg,0.86572
VB7p1zhB2Rk,0.17391
vba3lIDdYbw,-0.45
vbBIcwn6rRA,-0.83434
Vbdz-73JPtg,-0.88596
VBEHso8XCNY,-0.744
vBG5iFDOqm4,-0.54545
vBh1CfSZSbA,-0.79837
vBJ9o1MDMA8,-0.54054
VbjC4uKXbvE,0.23466
VBkegy4aDvk,-0.63243
vbl2wJNCshE,0.86337
vbmwIzBsH6A,-0.92686
VBpmYDLECF8,-0.90395
vBqZGmKEMiw,-0.69231
Vbu-TWCe2GI,-0.44681
VBY6rReYoMo,0.87273
vc7-w4szWoQ,0.34803
VCbNQeMOs9k,0.73913
vCBXIY68JC4,-0.78799
vch2RtfHbtQ,-0.65354
vCjssK-i4Mg,0.80806
vcOOWvcFICY,-0.8169
vCRuPVDVDZA,0.58904
VD6o2Ek97h4,-0.5625
Vdbhib6NJBg,0.08571
VdL1REzzHCI,0.87879
vdVlWSEtDDQ,-0.86617
ve4JZRGkrHU,0.73793
VE7cZ8fbyVY,0.6337
ve8kE4SXXTs,0.7048
VEF2Fjc4QeE,0.82999
vEgIyv9bJz4,0.62963
Vegub7SWXAk,0.87879
vejuemlGR4I,0.52239
veMFCFyOwFI,-0.47445
VEoHZWHxePQ,0.8327
VERguOc0laE,-0.30275
vErqYHxdZlc,0.8312
vewm6-FEIQs,-0.80227
veZfQmKmboM,0.78947
vfBD0JpeKEw,0.78205
VFdhGJEEwLI,-0.8
vfE2u9x7MKk,-0.57554
vfEbmNnXSK0,-0.76923
vFfYKOTj-48,-0.51852
VfGn36uhx7c,0.663
vfhha-TSKYY,0.76077
vfHj9bQZVlg,0.91667
vfHpL-wvhP8,0.85496
VFKlbYeXBQ8,0.1746
VfmR54giIJA,0.53488
vFnT4AbJLrw,-0.77778
Vfo77wkk8Yo,-0.69492
vFZlkK4wH2o,-0.49275
vFZZF39fgWM,-0.03594
vg26YMcZYHc,-0.53333
vg3DSzkz34I,0.90099
VG5ahiFam4I,0.82301
Vg61AKNt87A,-0.04
VG7QOTQ0gyg,-0.87912
VG9evHIafx4,0.125
vGCdBP2qbZU,-0.38462
VgMPDnWunqs,0.92857
VgpAl9g53F4,0.88889
vGQQbulRUjY,-0.68683
VgqyrkJaXY0,-0.74684
vgWUFwVbMWw,-0.81818
vGXygur4y4k,-1.0
VgYphOJ7qiw,0.62694
Vh2Lw0iz3MA,-0.83612
vhanuMSMJ0Q,0.82101
vHbLRf3C9KI,-0.4636
VhCwnviVUVo,0.3
vhMNNd54OZk,-0.89474
VhPKFUjUcr0,-0.008
VHR1wtc8lEA,-0.80645
vhtbwUKIPv4,-0.88197
VHV6vG3c5Xk,0.53846
vhzaSRVEmx0,0.83529
Vi35NoL029s,0.28571
Vi5kkZc6vfk,-0.75369
vicWbnYLVWc,0.89305
vIdrTSjzGKY,-0.56463
VIgSgLFwEMs,-0.43221
ViJS-JgfEhU,0.73684
viluSv7gWfY,-0.8
vImZ5m8ar0k,0.86111
VIPIKIzP3SA,-0.87081
viSjRUfQvBI,0.52381
ViY2J3LPgN4,0.80498
vJ0IDMO647o,0.89292
VJ50nUvTQJM,0.81884
vj5JXrpwsZs,0.5828
vJ6MrDO0kgY,-0.30864
vJ6V55ObpNs,0.80917
vJdaccpky0o,-1.0
VjG82OFF6Fc,0.87801
vJqVUj7vkbI,0.79104
VjrlTMvirVo,0.14667
vk5xnEL8mYg,-1.0
VK8iAF3CkLI,0.25581
vkBuZw-yEEs,-0.80476
VKGmqikzbjE,-0.82781
vkgPiaonQkM,0.07895
vkHMk6Tv4sg,-0.75
VkjAHomTNP8,0.54839
VkjZDHHyaok,0.30612
VkTDPgMa1AI,0.85681
VkuNWDG3yNM,0.25821
vKvHB5RLf3Q,-0.62
vKzJYzZ3Jlk,-1.0
vl3SwEZ2sBk,-0.47826
vlls5-4QuYw,0.75497
vlnKoDzCZxE,-0.90909
